"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"756",6.280294793562e-153,2.43075892362385,0.558,0.145,1.25882228842157e-148,"16","Shisa9"
"757",6.4485926294543e-151,2.31411562658114,0.705,0.245,1.29255590664782e-146,"16","Chrm2"
"758",2.36835972817813e-132,1.64334837056517,0.902,0.512,4.74714023916025e-128,"16","Rbms3"
"759",3.91259901186763e-119,1.48893478396531,0.902,0.499,7.84241345938747e-115,"16","Ncam2"
"760",5.27440560170704e-105,1.76275282008002,0.619,0.22,1.05720185880616e-100,"16","Gfra1"
"761",6.15439015130133e-102,2.6207280225562,0.273,0.051,1.23358596192684e-97,"16","Samd5"
"762",3.99781151947786e-96,1.99019931973795,0.485,0.151,8.01321340964143e-92,"16","Tmem132d"
"763",3.72086689152681e-95,2.82092383467879,0.216,0.034,7.45810559737633e-91,"16","9330158H04Rik"
"764",5.53950629301681e-90,1.30053326864612,0.809,0.411,1.11033864137229e-85,"16","Brinp3"
"765",5.95839368985643e-90,1.66825542461876,0.674,0.292,1.19430043119482e-85,"16","Tox"
"766",4.62017403778273e-88,1.37167043812072,0.937,0.746,9.26067684133171e-84,"16","Pde4d"
"767",8.36287020021338e-85,2.60299054292563,0.289,0.066,1.67625370293077e-80,"16","Adamts6"
"768",6.88397168328385e-83,1.96283031194403,0.44,0.139,1.37982328419741e-78,"16","Glra2"
"769",7.16537632932344e-83,2.09994563207837,0.462,0.155,1.43622803144959e-78,"16","Necab1"
"770",3.65414888711983e-81,2.30660690832543,0.287,0.065,7.32437602934298e-77,"16","Fbn2"
"771",4.32094496826854e-75,1.14134308972623,0.876,0.592,8.66090209439746e-71,"16","Spock3"
"772",2.93698310635956e-72,2.48205351123322,0.301,0.08,5.88688893838709e-68,"16","Slc1a3"
"773",1.89600552297157e-62,1.07085534309118,0.829,0.509,3.80035347024421e-58,"16","Zfp804a"
"774",9.57977439461676e-62,1.20405613290533,0.68,0.345,1.92016997965698e-57,"16","Fstl5"
"775",9.96034808702404e-58,1.29516275823331,0.637,0.325,1.9964521705631e-53,"16","Cdh7"
"776",3.28549960188966e-57,2.66804155366369,0.175,0.036,6.58545540202763e-53,"16","Sash1"
"777",1.54223286345817e-52,1.54335533261985,0.399,0.154,3.09125155151556e-48,"16","Olfm3"
"778",2.40581489181049e-51,1.05717915434844,0.784,0.52,4.82221536914494e-47,"16","Kcnh7"
"779",4.5134808729332e-49,1.28989954441912,0.591,0.313,9.0468210617073e-45,"16","Sphkap"
"780",4.04498640137164e-48,3.08965290483862,0.084,0.011,8.10777074290931e-44,"16","Vangl1"
"781",1.0358564257663e-47,3.4196134810151,0.065,0.007,2.07627061980597e-43,"16","C1ql3"
"782",1.64889696907523e-46,1.34811396065576,0.481,0.219,3.3050490848144e-42,"16","Plcl1"
"783",2.1824197767431e-46,2.06962560292246,0.193,0.049,4.37444220050387e-42,"16","Lncenc1"
"784",1.62275978375879e-39,2.69291622230272,0.104,0.019,3.25265971056612e-35,"16","Gpr149"
"785",3.08742028879826e-38,1.53476183720056,0.393,0.179,6.18842522686723e-34,"16","March3"
"786",1.93393747518043e-37,1.02866633046803,0.534,0.276,3.87638427525166e-33,"16","Plcxd3"
"787",4.05021448475461e-33,1.87842857793802,0.153,0.041,8.11824991324214e-29,"16","Plch1"
"788",1.7212963829521e-30,1.58777616831943,0.222,0.079,3.4501664699892e-26,"16","Cntnap3"
"789",3.07250183783713e-27,2.67881602525786,0.079,0.016,6.15852268376074e-23,"16","Rspo3"
"790",1.2688543927478e-26,1.25117924547968,0.322,0.149,2.54329174482369e-22,"16","Iqgap2"
"791",6.64486119293848e-26,1.04829911411482,0.589,0.399,1.33189597751259e-21,"16","Cpne4"
"792",2.33538487270591e-24,1.0536494964469,0.407,0.222,4.68104543885173e-20,"16","Apba1"
"793",2.17279797735038e-23,1.75902889431618,0.21,0.084,4.35515626580111e-19,"16","Stk31"
"794",1.15824163693423e-22,1.17293116355802,0.222,0.091,2.32157953707097e-18,"16","Tmtc2"
"795",1.18676113916472e-22,1.02801008697692,0.352,0.182,2.37874402734176e-18,"16","D430041D05Rik"
"796",1.23302069571746e-22,1.4442199889577,0.218,0.09,2.47146668249607e-18,"16","Tmem178"
"797",1.43990987198873e-22,1.34003040672448,0.2,0.078,2.88615534741421e-18,"16","Megf11"
"798",3.5213569907825e-22,1.25283238059323,0.267,0.123,7.05820795232444e-18,"16","Nell2"
"799",2.02337838184083e-21,2.78218356039981,0.051,0.009,4.05565962856175e-17,"16","Mdfic"
"800",2.68766305845419e-21,2.90631986041191,0.043,0.006,5.38715183436557e-17,"16","Cpne9"
"801",2.04158772484541e-200,2.573680966426,0.84,0.234,4.09215843568014e-196,"17","Cpa6"
"802",8.65618945669043e-111,3.27550659889618,0.272,0.038,1.73504661469903e-106,"17","Pappa"
"803",3.02117578069306e-99,1.26987277884085,0.965,0.639,6.05564473482118e-95,"17","Galntl6"
"804",1.53979908382739e-97,1.55115970489959,0.867,0.414,3.08637328362362e-93,"17","Htr2c"
"805",2.18874595681679e-88,1.34175222524873,0.94,0.624,4.38712239584357e-84,"17","Dmd"
"806",4.80898499990862e-87,1.05824099996404,0.992,0.831,9.63912953381683e-83,"17","Epha6"
"807",4.3930763716062e-84,1.50571358696567,0.783,0.346,8.80548227924747e-80,"17","Pbx3"
"808",7.14929576519597e-75,1.14253819775009,0.918,0.561,1.43300484317588e-70,"17","Sgcd"
"809",9.95562071648766e-74,1.1073955702109,0.967,0.717,1.99550461641279e-69,"17","March1"
"810",6.73910001900434e-68,1.06833828254254,0.943,0.67,1.35078520780923e-63,"17","Prkg1"
"811",2.07817154557254e-65,1.29576831835556,0.793,0.406,4.16548704594561e-61,"17","Gpc6"
"812",3.27868608489744e-64,1.51559649706836,0.72,0.341,6.57179838856842e-60,"17","A330008L17Rik"
"813",2.91123322449408e-63,1.51447199074251,0.682,0.313,5.83527587517594e-59,"17","Sphkap"
"814",3.0431871164796e-60,2.22730201832974,0.283,0.066,6.0997642562717e-56,"17","Rarb"
"815",5.61555549006409e-57,1.6162585034139,0.416,0.134,1.12558194242845e-52,"17","Sst"
"816",2.6903590159967e-51,1.64897243044569,0.432,0.15,5.39255561166378e-47,"17","Ptchd1"
"817",4.21638442083364e-51,1.35514282208457,0.666,0.328,8.45132093311895e-47,"17","Sorcs3"
"818",1.97832927196194e-49,1.65699308610405,0.465,0.176,3.96536319272051e-45,"17","Sv2c"
"819",1.2252380511872e-48,1.29576402032869,0.655,0.322,2.45586714979963e-44,"17","Edil3"
"820",3.36231353483865e-45,1.10162267844901,0.745,0.418,6.7394212492306e-41,"17","Epha3"
"821",7.77433622250869e-42,2.08742550064615,0.299,0.094,1.55828795243964e-37,"17","Wls"
"822",8.98591020429981e-39,1.62929224271525,0.302,0.097,1.80113584134985e-34,"17","Ablim1"
"823",9.44734623097436e-37,1.15043794886198,0.62,0.325,1.8936260785365e-32,"17","Plxdc2"
"824",1.48986217084889e-36,1.01869527157823,0.679,0.385,2.98627973524951e-32,"17","Sema5a"
"825",1.87312466424685e-35,1.44611884743351,0.345,0.126,3.75449107701638e-31,"17","Zfp536"
"826",1.21162389328616e-33,2.78816941725775,0.084,0.012,2.42857893170278e-29,"17","Tns1"
"827",2.28611760170047e-33,1.24812792749311,0.489,0.236,4.58229412084842e-29,"17","Nfia"
"828",2.56370060926331e-33,1.21155993082278,0.549,0.285,5.13868150120738e-29,"17","Gm15155"
"829",1.19739889584348e-31,2.56279579355521,0.125,0.026,2.40006634682867e-27,"17","Otx2os1"
"830",8.60090352853666e-31,1.32993807042595,0.435,0.2,1.72396510325989e-26,"17","Dock9"
"831",9.06908042163238e-31,1.03476487795856,0.56,0.291,1.817806479712e-26,"17","Cntn6"
"832",1.69948930413585e-30,1.01744982150697,0.63,0.353,3.40645636120989e-26,"17","Ankfn1"
"833",2.65732139141733e-30,1.05646086932889,0.557,0.287,5.32633499695689e-26,"17","Zfp521"
"834",3.67073190837303e-30,1.05491335145214,0.617,0.355,7.3576150371429e-26,"17","Ano4"
"835",2.27127238174391e-28,1.22435658945556,0.334,0.135,4.55253836196749e-24,"17","Reln"
"836",9.79954289354747e-28,1.7238816730832,0.204,0.063,1.96422037758265e-23,"17","Tll1"
"837",1.45631399230471e-27,1.98187754253362,0.196,0.06,2.91903576617557e-23,"17","P3h2"
"838",1.87025081644575e-27,1.08814005003782,0.364,0.153,3.74873073648386e-23,"17","Elavl2"
"839",1.06373993087475e-26,1.60005459879973,0.296,0.118,2.13216031744534e-22,"17","Mei4"
"840",2.51396579074921e-26,1.0068540620972,0.571,0.33,5.03899303097771e-22,"17","Trps1"
"841",2.982246960031e-26,1.35175826718634,0.372,0.167,5.97761580668613e-22,"17","Col23a1"
"842",1.05090337013254e-24,2.14605200653074,0.25,0.095,2.10643071509367e-20,"17","Slc2a12"
"843",1.41426782354991e-24,1.23415651272981,0.378,0.174,2.83475842552343e-20,"17","Htr7"
"844",1.54556541042472e-23,1.42661570130135,0.261,0.102,3.0979313086553e-19,"17","Cxcl14"
"845",1.80665209359407e-23,1.10384631671211,0.47,0.252,3.62125345639995e-19,"17","Lrrc16a"
"846",8.67104154247418e-23,1.36575894649566,0.223,0.081,1.73802356677352e-18,"17","Ndst4"
"847",1.15333929730799e-22,1.85855874514915,0.163,0.05,2.31175328752414e-18,"17","Enpp1"
"848",1.63208830773917e-21,1.95230875337728,0.147,0.044,3.27135780403239e-17,"17","Sema3e"
"849",2.8464424601511e-21,1.24073886062874,0.326,0.15,5.70540926712686e-17,"17","Iqgap2"
"850",3.79725176666009e-21,1.6202032688535,0.207,0.075,7.61121144109349e-17,"17","Il1rap"
"851",1.94031054351113e-274,3.70200860194089,0.621,0.088,3.8891584534137e-270,"18","Stxbp6"
"852",3.54871202612636e-241,3.51752327731053,0.953,0.366,7.11303838516769e-237,"18","Gpc5"
"853",1.57300697343676e-173,2.62618056380274,0.937,0.445,3.15293517755665e-169,"18","Ptprt"
"854",3.63992735315498e-168,2.40311314298856,0.953,0.492,7.29587038666384e-164,"18","Rora"
"855",1.2895797790989e-164,2.02955779014231,0.997,0.581,2.58483370922583e-160,"18","Nxph1"
"856",2.00849679768956e-153,2.33618935307786,0.846,0.292,4.02583098128894e-149,"18","Tox"
"857",3.85367783958593e-133,1.83033235245619,0.97,0.612,7.72431186166603e-129,"18","Cntn4"
"858",5.15060245749505e-128,2.4299770807454,0.615,0.163,1.03238675658031e-123,"18","Grik1"
"859",2.00426738041379e-121,1.56034076274699,0.97,0.746,4.0173535373014e-117,"18","Pde4d"
"860",7.52355939958678e-121,1.16704823388455,1,0.956,1.50802224605317e-116,"18","Nrg3"
"861",7.71014889886192e-107,2.35405254758607,0.621,0.197,1.54542224528788e-102,"18","Lmo4"
"862",9.22671311980876e-103,3.72928465721903,0.14,0.011,1.84940237773447e-98,"18","Oprk1"
"863",5.75225782831666e-99,1.6140911765906,0.934,0.645,1.15298255910779e-94,"18","Mllt3"
"864",1.28601365121774e-86,2.20381303590867,0.893,0.641,2.57768576250084e-82,"18","Galntl6"
"865",3.58867520068064e-80,1.5161392674265,0.909,0.6,7.19314057224428e-76,"18","Erbb4"
"866",1.23751794373189e-75,3.21299752387773,0.173,0.022,2.48048096641619e-71,"18","Ppfibp1"
"867",2.07662540191135e-74,2.63862673182164,0.266,0.05,4.16238795559112e-70,"18","Plpp4"
"868",7.56649028439574e-73,2.34734412830037,0.352,0.084,1.51662731260428e-68,"18","Frmd4b"
"869",7.92968619802431e-63,1.0688668786456,0.964,0.869,1.58942630153199e-58,"18","Gabrb1"
"870",1.21628292157252e-62,1.26585794139785,0.879,0.642,2.43791748799997e-58,"18","Focad"
"871",4.43880605467238e-62,1.89249799483587,0.53,0.198,8.89714285598532e-58,"18","Pcdh10"
"872",3.70455096943878e-60,1.26928369741113,0.86,0.581,7.4254019631431e-56,"18","Shisa6"
"873",3.43845938516858e-57,1.52145678028504,0.753,0.407,6.89204799163191e-53,"18","Gpc6"
"874",7.07462059048539e-55,2.61460257025882,0.181,0.032,1.41803695115689e-50,"18","Slc7a5"
"875",4.03761124132025e-52,1.73878756812335,0.464,0.169,8.09298797210232e-48,"18","Man2a1"
"876",3.00670695410336e-51,1.4052694222028,0.775,0.532,6.02664341880478e-47,"18","Asic2"
"877",2.63747577892834e-50,1.19683000944172,0.857,0.583,5.28655645128397e-46,"18","Kirrel3"
"878",8.00322251373674e-49,1.30679626531894,0.766,0.472,1.60416592065339e-44,"18","Tmeff2"
"879",3.98412023163188e-48,1.67475895343344,0.519,0.222,7.98577059228293e-44,"18","Gm29478"
"880",3.06429759443368e-47,3.29664977925278,0.121,0.017,6.14207809828287e-43,"18","Dab2"
"881",5.57760951793753e-46,1.2996546331722,0.775,0.477,1.1179760517754e-41,"18","Kcnt2"
"882",1.70169102681904e-45,2.40415512651925,0.234,0.057,3.41086949415607e-41,"18","Etv1"
"883",4.91803759986553e-45,1.65206576848749,0.464,0.185,9.85771456517047e-41,"18","Itpr1"
"884",9.44245527984477e-45,2.24704446675631,0.297,0.088,1.89264573629209e-40,"18","Sh3d19"
"885",1.48056852460092e-41,1.93748649325974,0.343,0.118,2.96765155071009e-37,"18","Kcnh5"
"886",6.33850998178197e-41,3.02803642974029,0.091,0.011,1.27049094074838e-36,"18","Atf5"
"887",7.47594485011128e-41,6.6776518888037,0.014,0,1.4984783857563e-36,"18","Plac1"
"888",2.74534940668078e-40,1.30254078143128,0.593,0.291,5.50277835075096e-36,"18","Cntn6"
"889",6.69227198824393e-40,1.75240114852352,0.42,0.168,1.34139899732361e-35,"18","Nrp2"
"890",1.41187422414478e-39,2.02987790534915,0.225,0.059,2.8299606948758e-35,"18","Synm"
"891",1.99247854875582e-39,1.30778695557427,0.599,0.313,3.99372400312616e-35,"18","Dab1"
"892",2.52455669990827e-39,1.43659562320222,0.596,0.311,5.06022144929613e-35,"18","Gpm6b"
"893",5.3913045555348e-38,1.27558891548237,0.662,0.379,1.0806330851114e-33,"18","Pdzd2"
"894",6.25324978844861e-37,1.94860394698103,0.299,0.101,1.25340138759664e-32,"18","Dlgap3"
"895",2.8760107660468e-36,6.35572379391634,0.014,0,5.7646759794642e-32,"18","Naip5"
"896",1.73909120490673e-35,1.5162446688031,0.558,0.304,3.48583441111506e-31,"18","Acaca"
"897",3.93844138082158e-35,3.23367234620245,0.074,0.009,7.89421190371877e-31,"18","Rgs8"
"898",1.84786418415583e-34,1.16254504318514,0.615,0.327,3.70385897072195e-30,"18","Cdh7"
"899",9.67708435360903e-34,1.81416585934436,0.19,0.049,1.93967478783739e-29,"18","Kcnmb2"
"900",4.49625107794362e-33,2.52278049560021,0.148,0.033,9.01228566063019e-29,"18","Sel1l3"
"901",0,5.35417600269111,0.237,0.006,0,"19","Pax6"
"902",3.81811523749099e-194,2.70447842457987,0.994,0.446,7.65303018202695e-190,"19","Egfem1"
"903",1.84443858084533e-193,3.85652661475224,0.332,0.03,3.69699269144637e-189,"19","Sel1l3"
"904",5.7249722043118e-189,2.94152573164361,0.775,0.188,1.14751342863226e-184,"19","Alk"
"905",3.53614672868146e-186,3.52691133863304,0.403,0.046,7.08785250296912e-182,"19","Dpf3"
"906",1.6669821685036e-182,2.83563472827815,0.714,0.153,3.34129905854862e-178,"19","Necab1"
"907",2.413006191687e-176,2.60679001506922,1,0.693,4.83662961061741e-172,"19","Kcnip4"
"908",1.51236248291789e-144,4.28219211916914,0.185,0.012,3.03137936076063e-140,"19","Otof"
"909",5.12917331791735e-133,2.0652816454197,0.908,0.385,1.02809149984335e-128,"19","Tcf4"
"910",1.79393993749743e-132,2.11244855813738,0.966,0.67,3.59577321071985e-128,"19","Prkg1"
"911",2.72429439504934e-131,2.17247033813987,0.889,0.369,5.46057568543689e-127,"19","Inpp4b"
"912",8.74729096602796e-130,3.87862698964092,0.366,0.055,1.75330700123064e-125,"19","Rmst"
"913",1.03935227782984e-125,1.97443882242789,0.951,0.512,2.08327770568214e-121,"19","Trhde"
"914",1.22638867080933e-115,2.19537908697788,0.745,0.255,2.45817345177022e-111,"19","Cacna2d3"
"915",2.80397170433094e-114,1.44219339168467,0.991,0.796,5.62028088416093e-110,"19","Lrrc4c"
"916",1.95141944048883e-113,2.35675454679288,0.68,0.206,3.9114251265158e-109,"19","Mef2c"
"917",1.28635804776051e-112,3.43498508125745,0.298,0.041,2.57837607093117e-108,"19","Tmem132c"
"918",6.67530633358515e-112,3.36324602103429,0.274,0.035,1.33799840150381e-107,"19","Syt6"
"919",3.25921065207315e-110,3.39733976691254,0.28,0.037,6.53276183101543e-106,"19","A330102I10Rik"
"920",1.21591304791384e-109,1.48115535330875,0.991,0.785,2.4371761132385e-105,"19","Cdh18"
"921",8.67849508730755e-107,2.1233047897587,0.818,0.345,1.73951755529993e-102,"19","Fstl5"
"922",9.87867260132246e-103,3.73242951787708,0.178,0.016,1.98008113620907e-98,"19","Scube1"
"923",2.23051139301334e-100,2.6009737902879,0.468,0.106,4.47083703615595e-96,"19","Prr16"
"924",2.39624205579079e-99,1.2952571759498,0.997,0.858,4.80302757662705e-95,"19","Grm7"
"925",4.20458914483402e-99,1.69761276950901,0.926,0.5,8.4276784819053e-95,"19","Prkca"
"926",6.87720132601539e-87,1.17032198586787,1,0.996,1.37846623378653e-82,"19","Lsamp"
"927",2.41996259892059e-85,1.85791809280881,0.831,0.434,4.85057303327643e-81,"19","Ncald"
"928",7.86699362272783e-83,2.01490140343237,0.8,0.398,1.57686020173957e-78,"19","Cpne4"
"929",3.11753612941112e-82,2.41808054150318,0.572,0.187,6.24878941779164e-78,"19","Cadps2"
"930",6.14456410754181e-78,1.84218137396312,0.769,0.353,1.23161642971568e-73,"19","Cdh10"
"931",2.02598871497807e-71,2.21666864672049,0.591,0.217,4.06089178030204e-67,"19","Pcdh11x"
"932",2.12491987046527e-68,1.38531595637917,0.926,0.649,4.25918938836058e-64,"19","Lhfpl3"
"933",1.55901759211243e-65,3.30463181571675,0.126,0.013,3.12489486163015e-61,"19","Syt17"
"934",3.03006930567566e-65,2.02733808954664,0.44,0.125,6.07347091629629e-61,"19","Zfp536"
"935",7.3697595232732e-62,1.30191337456379,0.935,0.613,1.47719459884488e-57,"19","Cntn4"
"936",2.05514872382924e-60,1.85804212889454,0.683,0.331,4.11934010204333e-56,"19","Chsy3"
"937",4.85228519787013e-57,1.4607563242059,0.806,0.503,9.72592045061088e-53,"19","5730522E02Rik"
"938",8.91039263347134e-57,1.36084939241457,0.837,0.556,1.785999099453e-52,"19","Rapgef4"
"939",1.83778257138835e-56,1.44182260077061,0.778,0.414,3.6836513860908e-52,"19","Brinp3"
"940",1.60292928989407e-55,1.52229741990411,0.772,0.428,3.21291146866368e-51,"19","Grin2a"
"941",3.88829678438233e-53,1.30225680276631,0.818,0.485,7.79370207461594e-49,"19","Hs6st3"
"942",1.06171316604556e-52,2.47249798653095,0.268,0.061,2.12809787002172e-48,"19","Ntn4"
"943",3.70332105958022e-52,1.89316126632567,0.418,0.134,7.4229367318226e-48,"19","Reln"
"944",9.37877664599377e-52,1.35731454868243,0.806,0.495,1.87988199092299e-47,"19","Rora"
"945",1.53182303047511e-51,1.46998328696788,0.742,0.418,3.07038608228431e-47,"19","Klhl29"
"946",3.46593998453188e-50,1.38013128778004,0.775,0.453,6.94713010499569e-46,"19","Robo1"
"947",4.36705825761423e-48,1.35667616335685,0.665,0.312,8.75333157156196e-44,"19","Dab1"
"948",4.44988541252413e-48,1.59379620085093,0.609,0.272,8.91935032086337e-44,"19","Neto1"
"949",7.88970618658495e-45,1.68803539851862,0.542,0.234,1.58141270803909e-40,"19","Gabrg1"
"950",3.44627123364711e-37,1.53850141443571,0.443,0.176,6.90770606072226e-33,"19","Pde8b"
"951",0,7.48247245417726,0.493,0.005,0,"20","Spp1"
"952",2.0018833257885e-194,4.73592751124776,0.753,0.042,4.01257493821046e-190,"20","Col11a1"
"953",1.27915834576639e-130,9.79281257478941,0.027,0,2.56394498825414e-126,"20","1700041M05Rik"
"954",3.61535913230898e-126,4.33254046964952,0.685,0.053,7.24662584480013e-122,"20","Samd5"
"955",3.41900231437252e-94,4.50953079730229,0.918,0.157,6.85304823892827e-90,"20","Olfm3"
"956",4.65339186063004e-92,4.80047427649747,0.384,0.023,9.32725864544686e-88,"20","Six3"
"957",2.97139623337022e-90,4.29318212786801,0.479,0.036,5.95586661016727e-86,"20","Ecel1"
"958",1.05457323911437e-70,4.36678714840704,1,0.302,2.11378660048085e-66,"20","Zfp804b"
"959",2.92991851023027e-66,9.20785007406825,0.014,0,5.87272866190555e-62,"20","Gm2245"
"960",2.92991851023027e-66,9.20785007406825,0.014,0,5.87272866190555e-62,"20","Gm8104"
"961",2.92991851023027e-66,9.20785007406825,0.014,0,5.87272866190555e-62,"20","Tubb6"
"962",7.76280065655979e-66,8.20785007406825,0.027,0,1.55597576360084e-61,"20","Vav1"
"963",2.9821694518426e-58,3.23701709596858,0.795,0.16,5.97746044927332e-54,"20","Necab1"
"964",4.10977242708478e-57,3.58894024142376,0.397,0.038,8.23762785284872e-53,"20","Sash1"
"965",4.09586760538337e-53,3.61458825012861,0.466,0.056,8.20975702823043e-49,"20","Dpy19l1"
"966",1.3031835819268e-51,3.45296257190478,0.479,0.061,2.61210117161407e-47,"20","Btbd11"
"967",1.3220301142285e-51,3.32071978379179,1,0.591,2.64987716095961e-47,"20","Tenm3"
"968",6.25222051579149e-50,4.62288757334709,0.164,0.008,1.25319508018525e-45,"20","Gm9930"
"969",6.34916041460573e-49,2.96046041808192,0.918,0.329,1.27262571350357e-44,"20","Foxp2"
"970",1.77963107146275e-48,2.60581405998815,0.781,0.166,3.56709251963994e-44,"20","Clstn2"
"971",4.5451984381341e-47,2.77944228433207,1,0.604,9.11039574939598e-43,"20","Erbb4"
"972",8.46715577240463e-47,4.51668816951517,0.151,0.007,1.69715670302078e-42,"20","Pth1r"
"973",1.57113823549653e-46,3.47679218795129,0.411,0.049,3.14918947922924e-42,"20","Nox4"
"974",4.84458227761487e-45,3.04602037666116,0.685,0.142,9.71048071725124e-41,"20","Pde3a"
"975",7.05488072687795e-41,3.21005098226152,0.521,0.089,1.41408029289542e-36,"20","Nwd2"
"976",8.20380653625865e-41,3.16908782278913,0.507,0.083,1.64437098212768e-36,"20","Hip1"
"977",1.14878436109047e-38,2.33159414915567,0.986,0.652,2.30262337336975e-34,"20","Slc24a3"
"978",4.17969476005913e-38,2.20360700249165,0.973,0.546,8.37778017706251e-34,"20","Tenm1"
"979",7.62198755944471e-38,2.46962569346769,0.863,0.299,1.5277511864151e-33,"20","Msi2"
"980",4.55854250060206e-37,4.08811082979415,0.151,0.009,9.13714258820677e-33,"20","Igf1"
"981",1.55782149056726e-34,1.66017514619248,1,0.936,3.12249739569302e-30,"20","Sntg1"
"982",3.22520058493911e-34,2.02977366987864,0.973,0.519,6.46459205245195e-30,"20","Rbms3"
"983",7.19415473577251e-34,2.0973603037919,0.973,0.587,1.44199637523824e-29,"20","Nxph1"
"984",8.5467115570407e-34,8.20785007406825,0.014,0,1.71310286449324e-29,"20","Gm26671"
"985",8.5467115570407e-34,8.20785007406825,0.014,0,1.71310286449324e-29,"20","Slc5a8"
"986",1.08107091094851e-33,2.34135901357563,0.685,0.17,2.1668985339052e-29,"20","Tmem163"
"987",2.01966779437907e-32,2.77280494279016,0.562,0.121,4.04822212705341e-28,"20","Srrm4"
"988",2.8541423970663e-32,1.85883175591003,0.986,0.649,5.72084302067969e-28,"20","Ntm"
"989",6.32047980397949e-32,2.23858919367506,0.74,0.203,1.26687697190965e-27,"20","Nell1"
"990",1.53280918305586e-30,2.36958488587301,0.658,0.171,3.07236272651717e-26,"20","Nrp2"
"991",1.89542523677023e-28,2.03004299015937,0.863,0.358,3.79919034458225e-24,"20","Ano4"
"992",7.25561275078284e-28,2.49943502093942,0.836,0.402,1.45431501976691e-23,"20","Cdh12"
"993",2.11247609837101e-27,2.03631958994191,0.945,0.548,4.23424709157484e-23,"20","Cntn3"
"994",7.36083009744661e-27,6.62288757334709,0.027,0,1.4754047847322e-22,"20","B9d1os"
"995",7.99248671361228e-27,3.18020731899912,0.233,0.027,1.60201403687644e-22,"20","Fam163a"
"996",1.81820220810182e-26,1.75378864869231,0.973,0.7,3.6444045059193e-22,"20","Sorcs1"
"997",2.67393373447264e-26,2.56369335413081,0.589,0.16,5.35963277737696e-22,"20","B4galnt2"
"998",3.60708425659053e-26,2.3280586712436,0.658,0.199,7.23003968391007e-22,"20","Pitpnc1"
"999",2.41352121322176e-25,1.49322617512366,0.973,0.749,4.83766191978169e-21,"20","Pde4d"
"1000",2.75935205140361e-25,2.06849936071309,0.699,0.225,5.5308452518334e-21,"20","Apba1"
